,TYPE,YEAR,MONTH,HUNDRED_BLOCK,h_block,full_address,lat,lon,lat_offset,lon_offset,cid
13066,Theft Of Auto Over $5000,2007,10,MAGNOLIA ST / W 30TH AVE,MAGNOLIA ST / W 30TH AVE,"MAGNOLIA ST & W 30TH AVE , Vancouver, BC, Canada",49.24501,-123.1498,49.24550127,-123.1494623,2
13067,Theft Of Auto Over $5000,2007,10,11XX BLOCK E 11TH AVE,1100 BLOCK E 11TH AVE,"1100 BLOCK E 11TH AVE , Vancouver, BC, Canada",49.2604351,-123.0811885,49.26092595,-123.0809632,2
13068,Theft Of Auto Over $5000,2007,10,1XX ONTARIO PL,100 ONTARIO PL,"100 ONTARIO PL , Vancouver, BC, Canada",49.2324447,-123.1034686,49.23263345,-123.1030069,2
13069,Theft Of Auto Over $5000,2007,10,12XX E 15TH AVE,1200 E 15TH AVE,"1200 E 15TH AVE , Vancouver, BC, Canada",49.2566151,-123.0794963,49.25680028,-123.0791249,2
13070,Theft Of Auto Over $5000,2007,10,77XX BUTLER ST,7700 BUTLER ST,"7700 BUTLER ST , Vancouver, BC, Canada",49.2163507,-123.0345243,49.21652853,-123.0340739,2
13071,Theft Of Auto Over $5000,2007,10,29XX BLOCK E 1ST AVE,2900 BLOCK E 1ST AVE,"2900 BLOCK E 1ST AVE , Vancouver, BC, Canada",49.2692651,-123.043963,49.26943904,-123.0435631,2
13072,Theft Of Auto Over $5000,2007,10,20XX BLOCK E 28TH AVE,2000 BLOCK E 28TH AVE,"2000 BLOCK E 28TH AVE , Vancouver, BC, Canada",49.2456951,-123.0649025,49.2459011,-123.0645683,2
13073,Theft Of Auto Over $5000,2007,10,BLENHEIM ST / W 3RD AVE,BLENHEIM ST / W 3RD AVE,"BLENHEIM ST & W 3RD AVE , Vancouver, BC, Canada",49.26941,-123.17763,49.26979419,-123.1775035,2
13074,Theft Of Auto Over $5000,2007,10,2XX KEEFER ST,200 KEEFER ST,"200 KEEFER ST , Vancouver, BC, Canada",49.2793341,-123.0994967,49.27954252,-123.0990238,2
13076,Theft Of Auto Over $5000,2007,10,15XX BLOCK LARCH ST,1500 BLOCK LARCH ST,"1500 BLOCK LARCH ST , Vancouver, BC, Canada",49.2725218,-123.1617997,49.27282046,-123.1613455,2
13077,Theft Of Auto Over $5000,2007,10,10XX BLOCK BEACH AVE,1000 BLOCK BEACH AVE,"1000 BLOCK BEACH AVE , Vancouver, BC, Canada",49.27562,-123.1342,49.27597419,-123.1337448,2
13078,Theft Of Auto Over $5000,2007,10,23XX W 6TH AVE,2300 W 6TH AVE,"2300 W 6TH AVE , Vancouver, BC, Canada",49.2663551,-123.1577534,49.26655697,-123.1574248,2
13079,Theft Of Auto Over $5000,2007,10,34XX VANNESS AVE,3400 VANNESS AVE,"3400 VANNESS AVE , Vancouver, BC, Canada",49.2379946,-123.0317436,49.23810306,-123.0313673,2
13080,Theft Of Auto Over $5000,2007,10,14XX W 12TH AVE,1400 W 12TH AVE,"1400 W 12TH AVE , Vancouver, BC, Canada",49.2606051,-123.1363803,49.26094554,-123.1362621,2
13081,Theft Of Auto Over $5000,2007,10,BURRARD ST / DAVIE ST,BURRARD ST / DAVIE ST,"BURRARD ST & DAVIE ST , Vancouver, BC, Canada",49.27905,-123.12917,49.2792103,-123.1288654,2
13082,Theft Of Auto Over $5000,2007,10,17XX BLOCK E 14TH AVE,1700 BLOCK E 14TH AVE,"1700 BLOCK E 14TH AVE , Vancouver, BC, Canada",49.2576446,-123.0696185,49.2577633,-123.0694496,2
13083,Theft Of Auto Over $5000,2007,10,31XX BLOCK FRASER ST,3100 BLOCK FRASER ST,"3100 BLOCK FRASER ST , Vancouver, BC, Canada",49.2569646,-123.0894263,49.25726465,-123.0889412,2
13084,Theft Of Auto Over $5000,2007,10,15XX W 4TH AVE,1500 W 4TH AVE,"1500 W 4TH AVE , Vancouver, BC, Canada",49.2677651,-123.138464,49.26814731,-123.138098,2
13085,Theft Of Auto Over $5000,2007,10,3XX E KENT AVE S,300 E KENT AVE S,"300 E KENT AVE S , Vancouver, BC, Canada",49.2069836,-123.1011601,49.20714925,-123.1009162,2
13086,Theft Of Auto Over $5000,2007,10,10XX BURRARD ST,1000 BURRARD ST,"1000 BURRARD ST , Vancouver, BC, Canada",49.27986,-123.12661,49.28027099,-123.1263574,2
13087,Theft Of Auto Over $5000,2007,10,24XX POINT GREY RD,2400 POINT GREY RD,"2400 POINT GREY RD , Vancouver, BC, Canada",49.27266,-123.1598349,49.27296102,-123.1595868,2
13088,Theft Of Auto Over $5000,2007,10,1XX W GEORGIA ST,100 W GEORGIA ST,"100 W GEORGIA ST , Vancouver, BC, Canada",49.2787064,-123.1125227,49.27901762,-123.112264,2
13089,Theft Of Auto Over $5000,2007,10,E PENDER ST / RUPERT ST,E PENDER ST / RUPERT ST,"E PENDER ST & RUPERT ST , Vancouver, BC, Canada",49.28014,-123.03349,49.28052647,-123.0331286,2
13090,Theft Of Auto Over $5000,2007,10,12XX BLOCK SEYMOUR ST,1200 BLOCK SEYMOUR ST,"1200 BLOCK SEYMOUR ST , Vancouver, BC, Canada",49.2762888,-123.1253264,49.27661678,-123.1250776,2
13091,Theft Of Auto Over $5000,2007,10,HELMCKEN ST / SEYMOUR ST,HELMCKEN ST / SEYMOUR ST,"HELMCKEN ST & SEYMOUR ST , Vancouver, BC, Canada",49.27758,-123.12363,49.27795146,-123.1234421,2
13092,Theft Of Auto Over $5000,2007,11,23XX BLOCK KITCHENER ST,2300 BLOCK KITCHENER ST,"2300 BLOCK KITCHENER ST , Vancouver, BC, Canada",49.2719551,-123.0577593,49.27208028,-123.0574429,2
13093,Theft Of Auto Over $5000,2007,11,E 15TH AVE / SOPHIA ST,E 15TH AVE / SOPHIA ST,"E 15TH AVE & SOPHIA ST , Vancouver, BC, Canada",49.25749,-123.0984,49.25773859,-123.0979691,2
13094,Theft Of Auto Over $5000,2007,11,COMOX ST / JERVIS ST,COMO0 ST / JERVIS ST,"COMO0 ST & JERVIS ST , Vancouver, BC, Canada",49.28422,-123.13284,49.28434927,-123.1325783,2
13095,Theft Of Auto Over $5000,2007,11,47XX BLOCK ARGYLE ST,4700 BLOCK ARGYLE ST,"4700 BLOCK ARGYLE ST , Vancouver, BC, Canada",49.2428343,-123.0705739,49.24313057,-123.0702059,2
13096,Theft Of Auto Over $5000,2007,11,19XX BLOCK PARKER ST,1900 BLOCK PARKER ST,"1900 BLOCK PARKER ST , Vancouver, BC, Canada",49.2756251,-123.0654298,49.27584018,-123.0649545,2
13097,Theft Of Auto Over $5000,2007,11,29XX E HASTINGS ST,2900 E HASTINGS ST,"2900 E HASTINGS ST , Vancouver, BC, Canada",49.2809951,-123.0438498,49.28115674,-123.0437082,2
13098,Theft Of Auto Over $5000,2007,11,15XX E HASTINGS ST,1500 E HASTINGS ST,"1500 E HASTINGS ST , Vancouver, BC, Canada",49.28097,-123.07396,49.2812054,-123.0734775,2
13099,Theft Of Auto Over $5000,2007,11,1XX BLOCK N GARDEN DR,100 BLOCK N GARDEN DR,"100 BLOCK N GARDEN DR , Vancouver, BC, Canada",49.2858702,-123.0575551,49.28623293,-123.0571542,2
13100,Theft Of Auto Over $5000,2007,11,18XX MAIN ST,1800 MAIN ST,"1800 MAIN ST , Vancouver, BC, Canada",49.26872,-123.10042,49.26898872,-123.1002785,2
13101,Theft Of Auto Over $5000,2007,11,BURRARD ST / PACIFIC ST,BURRARD ST / PACIFIC ST,"BURRARD ST & PACIFIC ST , Vancouver, BC, Canada",49.27698,-123.13237,49.27733758,-123.1319726,2
13102,Theft Of Auto Over $5000,2007,11,9XX NICOLA ST,900 NICOLA ST,"900 NICOLA ST , Vancouver, BC, Canada",49.2876257,-123.1324382,49.28791287,-123.1321091,2
13103,Theft Of Auto Over $5000,2007,11,26XX VENABLES ST,2600 VENABLES ST,"2600 VENABLES ST , Vancouver, BC, Canada",49.2765351,-123.051837,49.27696925,-123.0515918,2
13104,Theft Of Auto Over $5000,2007,11,E 21ST AVE / SLOCAN ST,E 21ST AVE / SLOCAN ST,"E 21ST AVE & SLOCAN ST , Vancouver, BC, Canada",49.25157,-123.04959,49.25167478,-123.0491932,2
13105,Theft Of Auto Over $5000,2007,11,6XX W 41ST AVE,600 W 41ST AVE,"600 W 41ST AVE , Vancouver, BC, Canada",49.2334308,-123.1170049,49.23390457,-123.116633,2
13106,Theft Of Auto Over $5000,2007,11,35XX HULL ST,3500 HULL ST,"3500 HULL ST , Vancouver, BC, Canada",49.2532715,-123.063615,49.25374469,-123.0635146,2
13107,Theft Of Auto Over $5000,2007,11,CAMBIE ST / W 6TH AVE,CAMBIE ST / W 6TH AVE,"CAMBIE ST & W 6TH AVE , Vancouver, BC, Canada",49.26668,-123.11479,49.26682513,-123.1145979,2
13108,Theft Of Auto Over $5000,2007,11,28XX W 14TH AVE,2800 W 14TH AVE,"2800 W 14TH AVE , Vancouver, BC, Canada",49.2594351,-123.1685416,49.25963983,-123.1681813,2
13109,Theft Of Auto Over $5000,2007,11,3XX BLOCK DUNSMUIR ST,300 BLOCK DUNSMUIR ST,"300 BLOCK DUNSMUIR ST , Vancouver, BC, Canada",49.281036,-123.1127409,49.28123673,-123.1124635,2
13110,Theft Of Auto Over $5000,2007,11,44XX OAK ST,4400 OAK ST,"4400 OAK ST , Vancouver, BC, Canada",49.2461782,-123.1274744,49.24657096,-123.1270914,2
13111,Theft Of Auto Over $5000,2007,11,7XX PACIFIC BLVD,700 PACIFIC BLVD,"700 PACIFIC BLVD , Vancouver, BC, Canada",49.2767277,-123.108784,49.27707422,-123.1085813,2
13112,Theft Of Auto Over $5000,2007,11,9XX MAINLAND ST,900 MAINLAND ST,"900 MAINLAND ST , Vancouver, BC, Canada",49.2774415,-123.117573,49.27788625,-123.1170823,2
13113,Theft Of Auto Over $5000,2007,11,17XX E GEORGIA ST,1700 E GEORGIA ST,"1700 E GEORGIA ST , Vancouver, BC, Canada",49.2783747,-123.0702068,49.27858173,-123.0697131,2
13114,Theft Of Auto Over $5000,2007,11,11XX BLOCK SEYMOUR ST,1100 BLOCK SEYMOUR ST,"1100 BLOCK SEYMOUR ST , Vancouver, BC, Canada",49.2773487,-123.123703,49.27751293,-123.1233387,2
13115,Theft Of Auto Over $5000,2007,11,29XX GRANT ST,2900 GRANT ST,"2900 GRANT ST , Vancouver, BC, Canada",49.2712451,-123.0439899,49.27135977,-123.0438049,2
13116,Theft Of Auto Over $5000,2007,11,35XX BLOCK WILLIAM ST,3500 BLOCK WILLIAM ST,"3500 BLOCK WILLIAM ST , Vancouver, BC, Canada",49.2739451,-123.0281693,49.27436698,-123.0277826,2
13117,Theft Of Auto Over $5000,2007,11,19XX BOUNDARY RD,1900 BOUNDARY RD,"1900 BOUNDARY RD , Vancouver, BC, Canada",49.2676026,-123.0233151,49.26786266,-123.0231714,2
13118,Theft Of Auto Over $5000,2007,11,8XX BLOCK WINDERMERE ST,800 BLOCK WINDERMERE ST,"800 BLOCK WINDERMERE ST , Vancouver, BC, Canada",49.2772891,-123.0361651,49.27751108,-123.0359944,2
13119,Theft Of Auto Over $5000,2007,11,13XX W 59TH AVE,1300 W 59TH AVE,"1300 W 59TH AVE , Vancouver, BC, Canada",49.2171351,-123.1342944,49.21726422,-123.1338644,2
13120,Theft Of Auto Over $5000,2007,11,E 11TH AVE / PRINCE ALBERT ST,E 11TH AVE / PRINCE ALBERT ST,"E 11TH AVE & PRINCE ALBERT ST , Vancouver, BC, Canada",49.26063,-123.0872,49.26095686,-123.0869621,2
13121,Theft Of Auto Over $5000,2007,11,BARCLAY ST / BURRARD ST,BARCLAY ST / BURRARD ST,"BARCLAY ST & BURRARD ST , Vancouver, BC, Canada",49.28186,-123.12489,49.28198853,-123.1247585,2
13122,Theft Of Auto Over $5000,2007,11,TOLMIE ST / W 10TH AVE,TOLMIE ST / W 10TH AVE,"TOLMIE ST & W 10TH AVE , Vancouver, BC, Canada",49.2639,-123.21213,49.26402237,-123.2119597,2
13123,Theft Of Auto Over $5000,2007,11,9XX HOMER ST,900 HOMER ST,"900 HOMER ST , Vancouver, BC, Canada",49.2781601,-123.1185532,49.27845834,-123.1181903,2
13124,Theft Of Auto Over $5000,2007,11,4XX W 12TH AVE,400 W 12TH AVE,"400 W 12TH AVE , Vancouver, BC, Canada",49.2602451,-123.1132602,49.26070507,-123.112916,2
13125,Theft Of Auto Over $5000,2007,11,30XX BLOCK GRANT ST,3000 BLOCK GRANT ST,"3000 BLOCK GRANT ST , Vancouver, BC, Canada",49.2712447,-123.0411793,49.27149631,-123.041051,2
13126,Theft Of Auto Over $5000,2007,11,8XX TERMINAL AVE,800 TERMINAL AVE,"800 TERMINAL AVE , Vancouver, BC, Canada",49.2702463,-123.0862007,49.27055414,-123.0860551,2
13127,Theft Of Auto Over $5000,2007,11,33XX BLOCK E 3RD AVE,3300 BLOCK E 3RD AVE,"3300 BLOCK E 3RD AVE , Vancouver, BC, Canada",49.2674051,-123.0335199,49.26766312,-123.0333884,2
13128,Theft Of Auto Over $5000,2007,11,36XX EDINBURGH ST,3600 EDINBURGH ST,"3600 EDINBURGH ST , Vancouver, BC, Canada",49.2915251,-123.0243393,49.29201393,-123.0238917,2
13129,Theft Of Auto Over $5000,2007,11,6XX NELSON ST,600 NELSON ST,"600 NELSON ST , Vancouver, BC, Canada",49.2785745,-123.1222456,49.27875747,-123.1219649,2
13130,Theft Of Auto Over $5000,2007,11,80XX BLOCK HAIG ST,8000 BLOCK HAIG ST,"8000 BLOCK HAIG ST , Vancouver, BC, Canada",49.2129692,-123.1366547,49.2130976,-123.1365457,2
13131,Theft Of Auto Over $5000,2007,11,38XX W 8TH AVE,3800 W 8TH AVE,"3800 W 8TH AVE , Vancouver, BC, Canada",49.2651251,-123.1879816,49.26538144,-123.1878429,2
13132,Theft Of Auto Over $5000,2007,11,14XX HOWE ST,1400 HOWE ST,"1400 HOWE ST , Vancouver, BC, Canada",49.275544,-123.1303874,49.27577903,-123.1302825,2
13133,Theft Of Auto Over $5000,2007,11,1XX BLOCK EXPO BLVD,100 BLOCK E0PO BLVD,"100 BLOCK E0PO BLVD , Vancouver, BC, Canada",49.25439,-123.15255,49.25466272,-123.1522189,2
13134,Theft Of Auto Over $5000,2007,11,E 62ND AVE / KNIGHT ST,E 62ND AVE / KNIGHT ST,"E 62ND AVE & KNIGHT ST , Vancouver, BC, Canada",49.21379,-123.07713,49.21404793,-123.0766465,2
13135,Theft Of Auto Over $5000,2007,11,DAVIE ST / JERVIS ST,DAVIE ST / JERVIS ST,"DAVIE ST & JERVIS ST , Vancouver, BC, Canada",49.2828,-123.13492,49.28296546,-123.1346817,2
13136,Theft Of Auto Over $5000,2007,11,13XX ALBERNI ST,1300 ALBERNI ST,"1300 ALBERNI ST , Vancouver, BC, Canada",49.2876466,-123.1277334,49.28796322,-123.1272795,2
13137,Theft Of Auto Over $5000,2007,11,49XX BLOCK MOSS ST,4900 BLOCK MOSS ST,"4900 BLOCK MOSS ST , Vancouver, BC, Canada",49.2405143,-123.0443869,49.2407449,-123.0440083,2
13138,Theft Of Auto Over $5000,2007,11,3XX BLOCK KOOTENAY ST,300 BLOCK KOOTENAY ST,"300 BLOCK KOOTENAY ST , Vancouver, BC, Canada",49.2819025,-123.0255651,49.28205898,-123.025091,2
13139,Theft Of Auto Over $5000,2007,11,18XX E GEORGIA ST,1800 E GEORGIA ST,"1800 E GEORGIA ST , Vancouver, BC, Canada",49.2783435,-123.0680491,49.27846403,-123.0677174,2
13140,Theft Of Auto Over $5000,2007,11,78XX PRINCE ALBERT ST,7800 PRINCE ALBERT ST,"7800 PRINCE ALBERT ST , Vancouver, BC, Canada",49.2137194,-123.0878295,49.21412404,-123.0873645,2
13141,Theft Of Auto Over $5000,2007,11,HELMCKEN ST / HORNBY ST,HELMCKEN ST / HORNBY ST,"HELMCKEN ST & HORNBY ST , Vancouver, BC, Canada",49.27948,-123.12656,49.27970814,-123.1261678,2
13142,Theft Of Auto Over $5000,2007,11,33XX BLOCK VANNESS AVE,3300 BLOCK VANNESS AVE,"3300 BLOCK VANNESS AVE , Vancouver, BC, Canada",49.2392035,-123.0345697,49.23955047,-123.0343999,2
13143,Theft Of Auto Over $5000,2007,11,MAIN ST / E 50TH AVE,MAIN ST / E 50TH AVE,"MAIN ST & E 50TH AVE , Vancouver, BC, Canada",49.22478,-123.10166,49.2252169,-123.1012815,2
13144,Theft Of Auto Over $5000,2007,11,25XX PENTICTON ST,2500 PENTICTON ST,"2500 PENTICTON ST , Vancouver, BC, Canada",49.2620025,-123.0528651,49.26226416,-123.0526701,2
13145,Theft Of Auto Over $5000,2007,11,DUFF ST / SE MARINE DR,DUFF ST / SE MARINE DR,"DUFF ST & SE MARINE DR , Vancouver, BC, Canada",49.20908,-123.06435,49.20939372,-123.0640758,2
13146,Theft Of Auto Over $5000,2007,11,3XX BLOCK E HASTINGS ST,300 BLOCK E HASTINGS ST,"300 BLOCK E HASTINGS ST , Vancouver, BC, Canada",49.2811445,-123.0972288,49.28141184,-123.0968203,2
13147,Theft Of Auto Over $5000,2007,11,3XX E KENT AVE N,300 E KENT AVE N,"300 E KENT AVE N , Vancouver, BC, Canada",49.2075672,-123.1005057,49.2077038,-123.1004008,2
13148,Theft Of Auto Over $5000,2007,11,LAKEWOOD DR / PANDORA ST,LAKEWOOD DR / PANDORA ST,"LAKEWOOD DR & PANDORA ST , Vancouver, BC, Canada",49.28307,-123.06161,49.28330488,-123.0614177,2
13149,Theft Of Auto Over $5000,2007,11,1XX POWELL ST,100 POWELL ST,"100 POWELL ST , Vancouver, BC, Canada",49.28297,-123.10184,49.28315958,-123.1015165,2
13150,Theft Of Auto Over $5000,2007,11,42XX BLOCK VICTORIA DR,4200 BLOCK VICTORIA DR,"4200 BLOCK VICTORIA DR , Vancouver, BC, Canada",49.247544,-123.0648863,49.2478063,-123.0647136,2
13151,Theft Of Auto Over $5000,2007,11,HOWE ST / W CORDOVA ST,HOWE ST / W CORDOVA ST,"HOWE ST & W CORDOVA ST , Vancouver, BC, Canada",49.28661,-123.11385,49.28677002,-123.1136492,2
13152,Theft Of Auto Over $5000,2007,11,3XX E 58TH AVE,300 E 58TH AVE,"300 E 58TH AVE , Vancouver, BC, Canada",49.2174123,-123.0997355,49.21780407,-123.0995691,2
13153,Theft Of Auto Over $5000,2007,11,6XX CITADEL PRDE,600 CITADEL PRDE,"600 CITADEL PRDE , Vancouver, BC, Canada",49.279193,-123.1101975,49.27953004,-123.109975,2
13154,Theft Of Auto Over $5000,2007,11,18XX BLOCK SPYGLASS PL,1800 BLOCK SPYGLASS PL,"1800 BLOCK SPYGLASS PL , Vancouver, BC, Canada",49.27031,-123.11489,49.27042818,-123.1145447,2
13155,Theft Of Auto Over $5000,2007,11,29XX BLOCK WINDSOR ST,2900 BLOCK WINDSOR ST,"2900 BLOCK WINDSOR ST , Vancouver, BC, Canada",49.2586395,-123.0832451,49.25878213,-123.0828594,2
13156,Theft Of Auto Over $5000,2007,11,25XX PENTICTON ST,2500 PENTICTON ST,"2500 PENTICTON ST , Vancouver, BC, Canada",49.2620025,-123.0528651,49.26223285,-123.0526632,2
13157,Theft Of Auto Over $5000,2007,11,2XX SW MARINE DR,200 SW MARINE DR,"200 SW MARINE DR , Vancouver, BC, Canada",49.2119646,-123.1102959,49.21211057,-123.1098941,2
13158,Theft Of Auto Over $5000,2007,11,18XX BLOCK E GEORGIA ST,1800 BLOCK E GEORGIA ST,"1800 BLOCK E GEORGIA ST , Vancouver, BC, Canada",49.2783435,-123.0680491,49.27861822,-123.0679112,2
13159,Theft Of Auto Over $5000,2007,11,19XX YEW ST,1900 YEW ST,"1900 YEW ST , Vancouver, BC, Canada",49.2688916,-123.1548844,49.26929357,-123.1546361,2
13160,Theft Of Auto Over $5000,2007,11,6XX E CORDOVA ST,600 E CORDOVA ST,"600 E CORDOVA ST , Vancouver, BC, Canada",49.2819945,-123.0911325,49.28249383,-123.0907545,2
13161,Theft Of Auto Over $5000,2007,11,33XX MAIN ST,3300 MAIN ST,"3300 MAIN ST , Vancouver, BC, Canada",49.2555635,-123.1011451,49.25588582,-123.1008425,2
13162,Theft Of Auto Over $5000,2007,11,11XX BLOCK HARO ST,1100 BLOCK HARO ST,"1100 BLOCK HARO ST , Vancouver, BC, Canada",49.2838563,-123.1261119,49.28408068,-123.1256896,2
13163,Theft Of Auto Over $5000,2007,11,21XX BLOCK PANDORA ST,2100 BLOCK PANDORA ST,"2100 BLOCK PANDORA ST , Vancouver, BC, Canada",49.2829247,-123.061372,49.28306077,-123.0610139,2
13164,Theft Of Auto Over $5000,2007,11,CAMBIE ST / DUNSMUIR ST,CAMBIE ST / DUNSMUIR ST,"CAMBIE ST & DUNSMUIR ST , Vancouver, BC, Canada",49.28042,-123.11152,49.28054299,-123.1112487,2
13165,Theft Of Auto Over $5000,2007,11,25XX YORK AVE,2500 YORK AVE,"2500 YORK AVE , Vancouver, BC, Canada",49.2716852,-123.1623052,49.27190682,-123.1622018,2
13166,Theft Of Auto Over $5000,2007,11,16XX HORNBY ST,1600 HORNBY ST,"1600 HORNBY ST , Vancouver, BC, Canada",49.27398,-123.13412,49.27446537,-123.1337398,2
13167,Theft Of Auto Over $5000,2007,11,5XX W GEORGIA ST,500 W GEORGIA ST,"500 W GEORGIA ST , Vancouver, BC, Canada",49.2812053,-123.1163584,49.28136858,-123.1159925,2
13168,Theft Of Auto Over $5000,2007,11,25XX BLOCK COMMERCIAL DR,2500 BLOCK COMMERCIAL DR,"2500 BLOCK COMMERCIAL DR , Vancouver, BC, Canada",49.2621635,-123.0695736,49.26256962,-123.0693279,2
13169,Theft Of Auto Over $5000,2007,11,56XX BLOCK TYNE ST,5600 BLOCK TYNE ST,"5600 BLOCK TYNE ST , Vancouver, BC, Canada",49.2332544,-123.0302951,49.23346307,-123.0298431,2
13170,Theft Of Auto Over $5000,2007,11,CYPRESS ST / W 11TH AVE,CYPRESS ST / W 11TH AVE,"CYPRESS ST & W 11TH AVE , Vancouver, BC, Canada",49.26187,-123.14817,49.26211062,-123.1479222,2
13171,Theft Of Auto Over $5000,2007,11,WILLOW ST / W 8TH AVE,WILLOW ST / W 8TH AVE,"WILLOW ST & W 8TH AVE , Vancouver, BC, Canada",49.26424,-123.12176,49.26465553,-123.1216167,2
13172,Theft Of Auto Over $5000,2007,11,10XX BLOCK HOMER ST,1000 BLOCK HOMER ST,"1000 BLOCK HOMER ST , Vancouver, BC, Canada",49.2770887,-123.1201572,49.27724431,-123.1198241,2
13173,Theft Of Auto Over $5000,2007,11,17XX ISLAND AVE,1700 ISLAND AVE,"1700 ISLAND AVE , Vancouver, BC, Canada",49.2098687,-123.0711154,49.21013092,-123.0708377,2
13174,Theft Of Auto Over $5000,2007,11,86XX LOGAN ST,8600 LOGAN ST,"8600 LOGAN ST , Vancouver, BC, Canada",49.2082291,-123.1247744,49.20833441,-123.1243066,2
13175,Theft Of Auto Over $5000,2007,11,3XX BLOCK UNION ST,300 BLOCK UNION ST,"300 BLOCK UNION ST , Vancouver, BC, Canada",49.2774844,-123.0967297,49.27792145,-123.0963012,2
13176,Theft Of Auto Over $5000,2007,11,W HASTINGS ST / JERVIS ST,W HASTINGS ST / JERVIS ST,"W HASTINGS ST & JERVIS ST , Vancouver, BC, Canada",49.28942,-123.12491,49.28985858,-123.1244459,2
13177,Theft Of Auto Over $5000,2007,11,38XX BLOCK SLOCAN ST,3800 BLOCK SLOCAN ST,"3800 BLOCK SLOCAN ST , Vancouver, BC, Canada",49.2504816,-123.0494751,49.25089258,-123.0493079,2
13178,Theft Of Auto Over $5000,2007,11,12XX RICHARDS ST,1200 RICHARDS ST,"1200 RICHARDS ST , Vancouver, BC, Canada",49.2756286,-123.1243363,49.27608762,-123.124224,2
13179,Theft Of Auto Over $5000,2007,11,8XX HOMER ST,800 HOMER ST,"800 HOMER ST , Vancouver, BC, Canada",49.2792188,-123.116954,49.27946131,-123.1164541,2
13180,Theft Of Auto Over $5000,2007,12,GRANVILLE ST / ROBSON ST,GRANVILLE ST / ROBSON ST,"GRANVILLE ST & ROBSON ST , Vancouver, BC, Canada",49.28137,-123.1198,49.28181571,-123.1195419,2
13181,Theft Of Auto Over $5000,2007,12,ARBUTUS ST / WHYTE AVE,ARBUTUS ST / WHYTE AVE,"ARBUTUS ST & WHYTE AVE , Vancouver, BC, Canada",49.27541,-123.15181,49.27590193,-123.1513548,2
13182,Theft Of Auto Over $5000,2007,12,25XX E 8TH AVE,2500 E 8TH AVE,"2500 E 8TH AVE , Vancouver, BC, Canada",49.2629049,-123.0544385,49.26308341,-123.0540066,2
13183,Theft Of Auto Over $5000,2007,12,17XX BLOCK YEW ST,1700 BLOCK YEW ST,"1700 BLOCK YEW ST , Vancouver, BC, Canada",49.2706702,-123.1548042,49.27109286,-123.1546981,2
13184,Theft Of Auto Over $5000,2007,12,26XX BLOCK E 42ND AVE,2600 BLOCK E 42ND AVE,"2600 BLOCK E 42ND AVE , Vancouver, BC, Canada",49.2316551,-123.0534326,49.2318445,-123.0533128,2
13185,Theft Of Auto Over $5000,2007,12,DAVIE ST / RICHARDS ST,DAVIE ST / RICHARDS ST,"DAVIE ST & RICHARDS ST , Vancouver, BC, Canada",49.27587,-123.12425,49.2761637,-123.1240695,2
13186,Theft Of Auto Over $5000,2007,12,26XX BLOCK YORK AVE,2600 BLOCK YORK AVE,"2600 BLOCK YORK AVE , Vancouver, BC, Canada",49.2717551,-123.1645337,49.27205074,-123.1643335,2
13187,Theft Of Auto Over $5000,2007,12,1XX W HASTINGS ST,100 W HASTINGS ST,"100 W HASTINGS ST , Vancouver, BC, Canada",49.2818961,-123.1074143,49.28229324,-123.1070176,2
13188,Theft Of Auto Over $5000,2007,12,29XX E 6TH AVE,2900 E 6TH AVE,"2900 E 6TH AVE , Vancouver, BC, Canada",49.2646851,-123.0440799,49.26479676,-123.0436967,2
13189,Theft Of Auto Over $5000,2007,12,6XX BLOCK NELSON ST,600 BLOCK NELSON ST,"600 BLOCK NELSON ST , Vancouver, BC, Canada",49.2785745,-123.1222456,49.27897354,-123.1220792,2
13190,Theft Of Auto Over $5000,2007,12,7XX BLOCK E 6TH AVE,700 BLOCK E 6TH AVE,"700 BLOCK E 6TH AVE , Vancouver, BC, Canada",49.2651149,-123.0888501,49.26535225,-123.0884635,2
13191,Theft Of Auto Over $5000,2007,12,31XX W 33RD AVE,3100 W 33RD AVE,"3100 W 33RD AVE , Vancouver, BC, Canada",49.2421639,-123.1743905,49.24263586,-123.1741509,2
13192,Theft Of Auto Over $5000,2007,12,QUEBEC ST / PACIFIC BLVD,QUEBEC ST / PACIFIC BLVD,"QUEBEC ST & PACIFIC BLVD , Vancouver, BC, Canada",49.27633,-123.10271,49.27660107,-123.1022474,2
13193,Theft Of Auto Over $5000,2007,12,4XX E 19TH AVE,400 E 19TH AVE,"400 E 19TH AVE , Vancouver, BC, Canada",49.2536847,-123.096325,49.25385061,-123.0961118,2
13194,Theft Of Auto Over $5000,2007,12,21XX SW MARINE DR,2100 SW MARINE DR,"2100 SW MARINE DR , Vancouver, BC, Canada",49.2150956,-123.1546093,49.21548758,-123.1543607,2
13195,Theft Of Auto Over $5000,2007,12,E 47TH AVE / FRASER ST,E 47TH AVE / FRASER ST,"E 47TH AVE & FRASER ST , Vancouver, BC, Canada",49.22745,-123.09072,49.22779915,-123.0904077,2
