"","X","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_blk","full_address","lat","lon","cid","lat_offset","lon_offset"
"7703",7810,"Theft From Auto Under $5000",2014,6,"10XX E 11TH AVE","1000 E 11TH AVE"," 1000 E 11TH AVE, Vancouver, BC, Canada",49.2604351,-123.0830896,3,49.2606998044798,-123.082750503458
"7704",7811,"Theft From Auto Under $5000",2014,6,"BIRCH ST / W 6TH AVE","BIRCH ST / W 6TH AVE"," BIRCH ST / W 6TH AVE, Vancouver, BC, Canada",49.26231,-123.13376,3,49.2626047760866,-123.133516012405
"7705",7812,"Theft From Auto Under $5000",2014,6,"VINE ST / W 3RD AVE","VINE ST / W 3RD AVE"," VINE ST / W 3RD AVE, Vancouver, BC, Canada",49.26875,-123.13874,3,49.2688786405736,-123.138367310135
"7706",7813,"Theft From Auto Under $5000",2014,6,"18XX W 15TH AVE","1800 W 15TH AVE"," 1800 W 15TH AVE, Vancouver, BC, Canada",49.2579551,-123.1461929,3,49.2581340520523,-123.145769620232
"7707",7814,"Theft From Auto Under $5000",2014,6,"24XX YORK AVE","2400 YORK AVE"," 2400 YORK AVE, Vancouver, BC, Canada",49.2716651,-123.1598914,3,49.2721476261717,-123.159783964218
"7708",7815,"Theft From Auto Under $5000",2014,6,"9XX BURRARD ST","900 BURRARD ST"," 900 BURRARD ST, Vancouver, BC, Canada",49.2815299,-123.12422,3,49.2817961582826,-123.123909650063
"7709",7816,"Theft From Auto Under $5000",2014,6,"1XX KEEFER PL","100 KEEFER PL"," 100 KEEFER PL, Vancouver, BC, Canada",49.279606,-123.107833,3,49.2798109789152,-123.107395959299
"7710",7817,"Theft From Auto Under $5000",2014,6,"3XX ALEXANDER ST","300 ALEXANDER ST"," 300 ALEXANDER ST, Vancouver, BC, Canada",49.2838,-123.0976,3,49.283955406146,-123.097177520707
"7711",7818,"Theft From Auto Under $5000",2014,6,"6XX E 47TH AVE","600 E 47TH AVE"," 600 E 47TH AVE, Vancouver, BC, Canada",49.2273344,-123.0926998,3,49.2277053041477,-123.092330171289
"7712",7819,"Theft From Auto Under $5000",2014,6,"8XX BEATTY ST","800 BEATTY ST"," 800 BEATTY ST, Vancouver, BC, Canada",49.2774488,-123.1139524,3,49.2778813476317,-123.113517982866
"7713",7820,"Theft From Auto Under $5000",2014,6,"15XX W BROADWAY AVE","1500 W BROADWAY AVE"," 1500 W BROADWAY AVE, Vancouver, BC, Canada",49.2634651,-123.1387801,3,49.2637351571901,-123.138575293793
"7714",7821,"Theft From Auto Under $5000",2014,6,"18XX E HASTINGS ST","1800 E HASTINGS ST"," 1800 E HASTINGS ST, Vancouver, BC, Canada",49.2810646,-123.0679732,3,49.2813629130228,-123.067629943061
"7715",7822,"Theft From Auto Under $5000",2014,6,"35XX MARSHALL ST","3500 MARSHALL ST"," 3500 MARSHALL ST, Vancouver, BC, Canada",49.2528286,-123.0619854,3,49.2529593890146,-123.061752120294
"7716",7823,"Theft From Auto Under $5000",2014,6,"63XX ELGIN ST","6300 ELGIN ST"," 6300 ELGIN ST, Vancouver, BC, Canada",49.227168,-123.0835842,3,49.2275709560187,-123.083389199256
"7717",7824,"Theft From Auto Under $5000",2014,6,"9XX BURRARD ST","900 BURRARD ST"," 900 BURRARD ST, Vancouver, BC, Canada",49.2815299,-123.12422,3,49.2818409716876,-123.123727251702
"7718",7825,"Theft From Auto Under $5000",2014,6,"20XX BALSAM ST","2000 BALSAM ST"," 2000 BALSAM ST, Vancouver, BC, Canada",49.268095,-123.1597651,3,49.2683034792473,-123.159463693941
"7719",7826,"Theft From Auto Under $5000",2014,6,"4XX W 14TH AVE","400 W 14TH AVE"," 400 W 14TH AVE, Vancouver, BC, Canada",49.2585951,-123.1132533,3,49.2590155468173,-123.112852117587
"7720",7827,"Theft From Auto Under $5000",2014,6,"JERVIS ST / W GEORGIA ST","JERVIS ST / W GEORGIA ST"," JERVIS ST / W GEORGIA ST, Vancouver, BC, Canada",49.28407,-123.12058,3,49.2842594981103,-123.120369392647
"7721",7828,"Theft From Auto Under $5000",2014,6,"5XX E 18TH AVE","500 E 18TH AVE"," 500 E 18TH AVE, Vancouver, BC, Canada",49.2545645,-123.0935923,3,49.2547377566038,-123.093279953727
"7722",7829,"Theft From Auto Under $5000",2014,6,"87XX MANITOBA ST","8700 MANITOBA ST"," 8700 MANITOBA ST, Vancouver, BC, Canada",49.207266,-123.1100351,3,49.207497059889,-123.10979281662
"7723",7830,"Theft From Auto Under $5000",2014,6,"11XX MELVILLE ST","1100 MELVILLE ST"," 1100 MELVILLE ST, Vancouver, BC, Canada",49.28658,-123.12282,3,49.2868241143749,-123.122594492415
"7724",7831,"Theft From Auto Under $5000",2014,6,"17XX FRANCES ST","1700 FRANCES ST"," 1700 FRANCES ST, Vancouver, BC, Canada",49.2792949,-123.0701958,3,49.2794181220821,-123.070036872497
"7725",7832,"Theft From Auto Under $5000",2014,6,"39XX W 21ST AVE","3900 W 21ST AVE"," 3900 W 21ST AVE, Vancouver, BC, Canada",49.2536351,-123.1910419,3,49.2538545283,-123.190616810171
"7726",7833,"Theft From Auto Under $5000",2014,6,"8XX TERMINAL AVE","800 TERMINAL AVE"," 800 TERMINAL AVE, Vancouver, BC, Canada",49.2702463,-123.0862007,3,49.2707010772376,-123.08607081006
"7727",7834,"Theft From Auto Under $5000",2014,6,"50XX HOY ST","5000 HOY ST"," 5000 HOY ST, Vancouver, BC, Canada",49.2393781,-123.0249063,3,49.2398353202729,-123.024712144806
"7728",7835,"Theft From Auto Under $5000",2014,6,"57XX RHODES ST","5700 RHODES ST"," 5700 RHODES ST, Vancouver, BC, Canada",49.2326634,-123.0499832,3,49.2328821791547,-123.049483236973
"7729",7836,"Theft From Auto Under $5000",2014,6,"14XX ANDERSON ST","1400 ANDERSON ST"," 1400 ANDERSON ST, Vancouver, BC, Canada",49.2708035,-123.135533,3,49.2711115250652,-123.13505319112
"7730",7837,"Theft From Auto Under $5000",2014,6,"DAVIE ST / JERVIS ST","DAVIE ST / JERVIS ST"," DAVIE ST / JERVIS ST, Vancouver, BC, Canada",49.28433,-123.13266,3,49.2846652384729,-123.132171954841
"7731",7838,"Theft From Auto Under $5000",2014,6,"COMMERCIAL DR / E 8TH AVE","COMMERCIAL DR / E 8TH AVE"," COMMERCIAL DR / E 8TH AVE, Vancouver, BC, Canada",49.26325,-123.06226,3,49.2634064178897,-123.061956517028
"7732",7839,"Theft From Auto Under $5000",2014,6,"6XX W 41ST AVE","600 W 41ST AVE"," 600 W 41ST AVE, Vancouver, BC, Canada",49.2334308,-123.1170049,3,49.2337651867016,-123.116901549625
"7733",7840,"Theft From Auto Under $5000",2014,6,"COMMERCIAL DR / E 6TH AVE","COMMERCIAL DR / E 6TH AVE"," COMMERCIAL DR / E 6TH AVE, Vancouver, BC, Canada",49.26508,-123.06508,3,49.2655608425593,-123.064769479663
"7734",7841,"Theft From Auto Under $5000",2014,6,"14XX ANDERSON ST","1400 ANDERSON ST"," 1400 ANDERSON ST, Vancouver, BC, Canada",49.2708035,-123.135533,3,49.2711978873106,-123.135272914245
"7735",7842,"Theft From Auto Under $5000",2014,6,"6XX W 41ST AVE","600 W 41ST AVE"," 600 W 41ST AVE, Vancouver, BC, Canada",49.2334308,-123.1170049,3,49.2338862822966,-123.116788639404
"7736",7843,"Theft From Auto Under $5000",2014,6,"6XX W 41ST AVE","600 W 41ST AVE"," 600 W 41ST AVE, Vancouver, BC, Canada",49.2334308,-123.1170049,3,49.2337437650671,-123.116868379679
"7737",7845,"Theft From Auto Under $5000",2014,6,"16XX JOHNSTON ST","1600 JOHNSTON ST"," 1600 JOHNSTON ST, Vancouver, BC, Canada",49.2718907,-123.135216,3,49.2723106699047,-123.134927788777
"7738",7847,"Theft From Auto Under $5000",2014,6,"14XX ANDERSON ST","1400 ANDERSON ST"," 1400 ANDERSON ST, Vancouver, BC, Canada",49.2708035,-123.135533,3,49.2709449261626,-123.135047492754
"7739",7848,"Theft From Auto Under $5000",2014,6,"14XX ANDERSON ST","1400 ANDERSON ST"," 1400 ANDERSON ST, Vancouver, BC, Canada",49.2708035,-123.135533,3,49.2709700263114,-123.135042925892
"7740",7849,"Theft From Auto Under $5000",2014,6,"21XX W 18TH AVE","2100 W 18TH AVE"," 2100 W 18TH AVE, Vancouver, BC, Canada",49.2560651,-123.1531501,3,49.256395950341,-123.152750334596
"7741",7850,"Theft From Auto Under $5000",2014,6,"57XX ST MARGARETS ST","5700 ST MARGARETS ST"," 5700 ST MARGARETS ST, Vancouver, BC, Canada",49.2319179,-123.0563207,3,49.2322953791623,-123.055825372262
"7742",7851,"Theft From Auto Under $5000",2014,6,"13XX CONTINENTAL ST","1300 CONTINENTAL ST"," 1300 CONTINENTAL ST, Vancouver, BC, Canada",49.26039,-123.11336,3,49.260609165591,-123.113213285137
"7743",7852,"Theft From Auto Under $5000",2014,6,"25XX E 24TH AVE","2500 E 24TH AVE"," 2500 E 24TH AVE, Vancouver, BC, Canada",49.2487447,-123.054362,3,49.2490750943339,-123.053906384521
"7744",7853,"Theft From Auto Under $5000",2014,6,"4XX E 6TH AVE","400 E 6TH AVE"," 400 E 6TH AVE, Vancouver, BC, Canada",49.2652109,-123.0954476,3,49.2656979681202,-123.095070982931
"7745",7854,"Theft From Auto Under $5000",2014,6,"1XX KEEFER ST","100 KEEFER ST"," 100 KEEFER ST, Vancouver, BC, Canada",49.279187,-123.1019665,3,49.2793452357335,-123.101820395565
"7746",7855,"Theft From Auto Under $5000",2014,6,"5XX BURRARD ST","500 BURRARD ST"," 500 BURRARD ST, Vancouver, BC, Canada",49.2864999,-123.11779,3,49.286704511317,-123.117680717963
"7747",7856,"Theft From Auto Under $5000",2014,6,"3XX DUNSMUIR ST","300 DUNSMUIR ST"," 300 DUNSMUIR ST, Vancouver, BC, Canada",49.281036,-123.1127409,3,49.2812519756673,-123.112314569249
"7748",7857,"Theft From Auto Under $5000",2014,6,"GRANDVIEW HWY N / SLOCAN ST","GRANDVIEW HWY N / SLOCAN ST"," GRANDVIEW HWY N / SLOCAN ST, Vancouver, BC, Canada",49.26446,-123.07195,3,49.2647627826071,-123.071476600215
"7749",7858,"Theft From Auto Under $5000",2014,6,"11XX RICHARDS ST","1100 RICHARDS ST"," 1100 RICHARDS ST, Vancouver, BC, Canada",49.2767196,-123.1227066,3,49.276948101689,-123.122548017003
"7750",7859,"Theft From Auto Under $5000",2014,6,"15XX E 4TH AVE","1500 E 4TH AVE"," 1500 E 4TH AVE, Vancouver, BC, Canada",49.2667647,-123.0732774,3,49.267028910323,-123.072802870487
"7751",7860,"Theft From Auto Under $5000",2014,6,"19XX W 7TH AVE","1900 W 7TH AVE"," 1900 W 7TH AVE, Vancouver, BC, Canada",49.2653851,-123.1481827,3,49.2654859259105,-123.147778392512
"7752",7861,"Theft From Auto Under $5000",2014,6,"10XX RICHELIEU AVE","1000 RICHELIEU AVE"," 1000 RICHELIEU AVE, Vancouver, BC, Canada",49.2558917,-123.1274596,3,49.2562199191213,-123.127027471666
"7753",7862,"Theft From Auto Under $5000",2014,6,"17XX COLUMBIA ST","1700 COLUMBIA ST"," 1700 COLUMBIA ST, Vancouver, BC, Canada",49.2701224,-123.1092951,3,49.2703515228356,-123.109102885844
"7754",7863,"Theft From Auto Under $5000",2014,6,"44XX MAIN ST","4400 MAIN ST"," 4400 MAIN ST, Vancouver, BC, Canada",49.2455259,-123.1010561,3,49.2458148648641,-123.100596196248
"7755",7864,"Theft From Auto Under $5000",2014,6,"33XX E 28TH AVE","3300 E 28TH AVE"," 3300 E 28TH AVE, Vancouver, BC, Canada",49.2452151,-123.0335899,3,49.2454718576902,-123.033461797597
"7756",7866,"Theft From Auto Under $5000",2014,6,"DUNSMUIR ST / RICHARDS ST","DUNSMUIR ST / RICHARDS ST"," DUNSMUIR ST / RICHARDS ST, Vancouver, BC, Canada",49.28172,-123.11352,3,49.2819383995525,-123.113347686522
"7757",7867,"Theft From Auto Under $5000",2014,6,"16XX W GEORGIA ST","1600 W GEORGIA ST"," 1600 W GEORGIA ST, Vancouver, BC, Canada",49.2907022,-123.1310635,3,49.2908146488268,-123.130933961564
"7758",7868,"Theft From Auto Under $5000",2014,6,"CAMBIE ST / W CORDOVA ST","CAMBIE ST / W CORDOVA ST"," CAMBIE ST / W CORDOVA ST, Vancouver, BC, Canada",49.28961,-123.12306,3,49.2897443955395,-123.12257639936
"7759",7869,"Theft From Auto Under $5000",2014,6,"4XX E HASTINGS ST","400 E HASTINGS ST"," 400 E HASTINGS ST, Vancouver, BC, Canada",49.2811047,-123.0951412,3,49.2815561791699,-123.095020754782
"7760",7870,"Theft From Auto Under $5000",2014,6,"80XX GRANVILLE ST","8000 GRANVILLE ST"," 8000 GRANVILLE ST, Vancouver, BC, Canada",49.2130407,-123.1401441,3,49.2134613246585,-123.139671294868
"7761",7871,"Theft From Auto Under $5000",2014,6,"4XX E 6TH AVE","400 E 6TH AVE"," 400 E 6TH AVE, Vancouver, BC, Canada",49.2652109,-123.0954476,3,49.2654628902452,-123.094975333186
"7762",7872,"Theft From Auto Under $5000",2014,6,"8XX W BROADWAY AVE","800 W BROADWAY AVE"," 800 W BROADWAY AVE, Vancouver, BC, Canada",49.2632051,-123.1220434,3,49.2636733345055,-123.121748986686
"7763",7873,"Theft From Auto Under $5000",2014,6,"35XX CAMOSUN ST","3500 CAMOSUN ST"," 3500 CAMOSUN ST, Vancouver, BC, Canada",49.2558895,-123.1962965,3,49.2561053461993,-123.195836761655
"7764",7874,"Theft From Auto Under $5000",2014,6,"3XX CAMBIE ST","300 CAMBIE ST"," 300 CAMBIE ST, Vancouver, BC, Canada",49.2832808,-123.109016,3,49.2835132379901,-123.10877011394
"7765",7875,"Theft From Auto Under $5000",2014,6,"16XX NAPIER ST","1600 NAPIER ST"," 1600 NAPIER ST, Vancouver, BC, Canada",49.2747251,-123.0699693,3,49.2751819989069,-123.069632440101
"7766",7876,"Theft From Auto Under $5000",2014,6,"9XX BURRARD ST","900 BURRARD ST"," 900 BURRARD ST, Vancouver, BC, Canada",49.2815299,-123.12422,3,49.2818837754769,-123.124091962186
"7767",7877,"Theft From Auto Under $5000",2014,6,"7XX PACIFIC BLVD","700 PACIFIC BLVD"," 700 PACIFIC BLVD, Vancouver, BC, Canada",49.2767277,-123.108784,3,49.2771658441554,-123.108543375081
"7768",7878,"Theft From Auto Under $5000",2014,6,"7XX JERVIS ST","700 JERVIS ST"," 700 JERVIS ST, Vancouver, BC, Canada",49.2877675,-123.1271086,3,49.2879061134136,-123.126856618564
"7769",7879,"Theft From Auto Under $5000",2014,6,"4XX E BROADWAY AVE","400 E BROADWAY AVE"," 400 E BROADWAY AVE, Vancouver, BC, Canada",49.2624394,-123.0957679,3,49.262849476995,-123.095657801273
"7770",7880,"Theft From Auto Under $5000",2014,6,"ALMA ST / W 10TH AVE","ALMA ST / W 10TH AVE"," ALMA ST / W 10TH AVE, Vancouver, BC, Canada",49.26373,-123.20153,3,49.2641529451519,-123.201331009148
"7771",7881,"Theft From Auto Under $5000",2014,6,"4XX E 6TH AVE","400 E 6TH AVE"," 400 E 6TH AVE, Vancouver, BC, Canada",49.2652109,-123.0954476,3,49.2653197731746,-123.095163014932
"7772",7882,"Theft From Auto Under $5000",2014,6,"10XX PIPELINE RD","1000 PIPELINE RD"," 1000 PIPELINE RD, Vancouver, BC, Canada",49.30398,-123.13601,3,49.3041913698812,-123.135692902335
"7773",7883,"Theft From Auto Under $5000",2014,6,"11XX QUEBEC ST","1100 QUEBEC ST"," 1100 QUEBEC ST, Vancouver, BC, Canada",49.2749283,-123.1016369,3,49.2751393734913,-123.101182273974
"7774",7885,"Theft From Auto Under $5000",2014,6,"E 12TH AVE / SLOCAN ST","E 12TH AVE / SLOCAN ST"," E 12TH AVE / SLOCAN ST, Vancouver, BC, Canada",49.27719,-123.04931,3,49.2776815846578,-123.049108213446
"7775",7886,"Theft From Auto Under $5000",2014,6,"5XX CARDERO ST","500 CARDERO ST"," 500 CARDERO ST, Vancouver, BC, Canada",49.2916731,-123.1286419,3,49.2919639972392,-123.128154623898
"7776",7887,"Theft From Auto Under $5000",2014,6,"27XX E BROADWAY AVE","2700 E BROADWAY AVE"," 2700 E BROADWAY AVE, Vancouver, BC, Canada",49.26114,-123.04893,3,49.2616002029511,-123.048812871815
"7777",7888,"Theft From Auto Under $5000",2014,6,"17XX ROBSON ST","1700 ROBSON ST"," 1700 ROBSON ST, Vancouver, BC, Canada",49.290456,-123.1341308,3,49.2907193391889,-123.133762699381
"7778",7889,"Theft From Auto Under $5000",2014,6,"EXPO BLVD / NELSON ST","EXPO BLVD / NELSON ST"," EXPO BLVD / NELSON ST, Vancouver, BC, Canada",49.27736,-123.12011,3,49.2776602812762,-123.119841201422
"7779",7890,"Theft From Auto Under $5000",2014,6,"12XX ODLUM DR","1200 ODLUM DR"," 1200 ODLUM DR, Vancouver, BC, Canada",49.2739268,-123.0757351,3,49.2743443514638,-123.075246692057
"7780",7891,"Theft From Auto Under $5000",2014,6,"23XX COLUMBIA ST","2300 COLUMBIA ST"," 2300 COLUMBIA ST, Vancouver, BC, Canada",49.2646221,-123.1093151,3,49.2649234700689,-123.109171800377
"7781",7892,"Theft From Auto Under $5000",2014,6,"8XX W 8TH AVE","800 W 8TH AVE"," 800 W 8TH AVE, Vancouver, BC, Canada",49.2641051,-123.1219601,3,49.2645463269917,-123.121518882664
"7782",7893,"Theft From Auto Under $5000",2014,6,"11XX E 28TH AVE","1100 E 28TH AVE"," 1100 E 28TH AVE, Vancouver, BC, Canada",49.2453151,-123.0825198,3,49.2454334153409,-123.082172457842
"7783",7894,"Theft From Auto Under $5000",2014,6,"11XX MELVILLE ST","1100 MELVILLE ST"," 1100 MELVILLE ST, Vancouver, BC, Canada",49.28658,-123.12282,3,49.2868950216255,-123.12266963464
"7784",7895,"Theft From Auto Under $5000",2014,6,"3XX E 14TH AVE","300 E 14TH AVE"," 300 E 14TH AVE, Vancouver, BC, Canada",49.2582649,-123.0981295,3,49.2586241813125,-123.097874384611
"7785",7896,"Theft From Auto Under $5000",2014,6,"84XX ASH ST","8400 ASH ST"," 8400 ASH ST, Vancouver, BC, Canada",49.2092092,-123.1187086,3,49.2093118769563,-123.118292709745
"7786",7897,"Theft From Auto Under $5000",2014,6,"6XX MAIN ST","600 MAIN ST"," 600 MAIN ST, Vancouver, BC, Canada",49.2793174,-123.0995343,3,49.2797599940167,-123.099215877362
"7787",7898,"Theft From Auto Under $5000",2014,6,"75XX STANLEY PARK DR","7500 STANLEY PARK DR"," 7500 STANLEY PARK DR, Vancouver, BC, Canada",49.3010267,-123.1567373,3,49.3014120489437,-123.156244670934
"7788",7899,"Theft From Auto Under $5000",2014,6,"7XX W 8TH AVE","700 W 8TH AVE"," 700 W 8TH AVE, Vancouver, BC, Canada",49.2640851,-123.1200704,3,49.26440176122,-123.119600674228
"7789",7900,"Theft From Auto Under $5000",2014,6,"33XX W BROADWAY AVE","3300 W BROADWAY AVE"," 3300 W BROADWAY AVE, Vancouver, BC, Canada",49.2641051,-123.1780232,3,49.2645580420372,-123.177821992197
"7790",7901,"Theft From Auto Under $5000",2014,6,"6XX E 50TH AVE","600 E 50TH AVE"," 600 E 50TH AVE, Vancouver, BC, Canada",49.2244151,-123.0923923,3,49.224731683732,-123.092221924772
"7791",7902,"Theft From Auto Under $5000",2014,6,"53XX JOYCE ST","5300 JOYCE ST"," 5300 JOYCE ST, Vancouver, BC, Canada",49.2361858,-123.0336683,3,49.2366712321791,-123.033446549199
"7792",7903,"Theft From Auto Under $5000",2014,6,"6XX SEYMOUR ST","600 SEYMOUR ST"," 600 SEYMOUR ST, Vancouver, BC, Canada",49.2827385,-123.1155377,3,49.283171360133,-123.115304357182
"7793",7904,"Theft From Auto Under $5000",2014,6,"27XX E KENT N AVE","2700 E KENT N AVE"," 2700 E KENT N AVE, Vancouver, BC, Canada",49.2059753,-123.0521585,3,49.2062806647879,-123.051859229238
"7794",7905,"Theft From Auto Under $5000",2014,6,"29XX W 4TH AVE","2900 W 4TH AVE"," 2900 W 4TH AVE, Vancouver, BC, Canada",49.2682605,-123.1704888,3,49.2686392626311,-123.170233861048
"7795",7906,"Theft From Auto Under $5000",2014,6,"8XX DUNSMUIR ST","800 DUNSMUIR ST"," 800 DUNSMUIR ST, Vancouver, BC, Canada",49.2842502,-123.1176546,3,49.2843930251028,-123.11716852854
"7796",7907,"Theft From Auto Under $5000",2014,6,"11XX E 14TH AVE","1100 E 14TH AVE"," 1100 E 14TH AVE, Vancouver, BC, Canada",49.2577051,-123.0812056,3,49.2580158309058,-123.080733611513
"7797",7908,"Theft From Auto Under $5000",2014,6,"9XX BURRARD ST","900 BURRARD ST"," 900 BURRARD ST, Vancouver, BC, Canada",49.2815299,-123.12422,3,49.2819507261043,-123.123781419602
"7798",7909,"Theft From Auto Under $5000",2014,6,"DUNSMUIR ST / SEYMOUR ST","DUNSMUIR ST / SEYMOUR ST"," DUNSMUIR ST / SEYMOUR ST, Vancouver, BC, Canada",49.28172,-123.11352,3,49.282118931157,-123.11316715588
"7799",7910,"Theft From Auto Under $5000",2014,6,"17XX ALBERNI ST","1700 ALBERNI ST"," 1700 ALBERNI ST, Vancouver, BC, Canada",49.2910418,-123.1328741,3,49.2913613026043,-123.132612834074
"7800",7911,"Theft From Auto Under $5000",2014,6,"10XX HARWOOD ST","1000 HARWOOD ST"," 1000 HARWOOD ST, Vancouver, BC, Canada",49.2776163,-123.1315319,3,49.2778624930719,-123.13140297854
"7801",7912,"Theft From Auto Under $5000",2014,6,"8XX BEATTY ST","800 BEATTY ST"," 800 BEATTY ST, Vancouver, BC, Canada",49.2774488,-123.1139524,3,49.2779007307011,-123.113616210594
"7802",7913,"Theft From Auto Under $5000",2014,6,"DAVIE ST / JERVIS ST","DAVIE ST / JERVIS ST"," DAVIE ST / JERVIS ST, Vancouver, BC, Canada",49.28433,-123.13266,3,49.2846489830371,-123.132417373881
"7803",7914,"Theft From Auto Under $5000",2014,6,"74XX MAPLE ST","7400 MAPLE ST"," 7400 MAPLE ST, Vancouver, BC, Canada",49.2181,-123.1523051,3,49.2182093165861,-123.1521147247
"7804",7915,"Theft From Auto Under $5000",2014,6,"19XX VINE ST","1900 VINE ST"," 1900 VINE ST, Vancouver, BC, Canada",49.2689623,-123.1572442,3,49.2691299032136,-123.156845369475
"7805",7916,"Theft From Auto Under $5000",2014,6,"10XX HARWOOD ST","1000 HARWOOD ST"," 1000 HARWOOD ST, Vancouver, BC, Canada",49.2776163,-123.1315319,3,49.2778261258464,-123.131194683514
"7806",7917,"Theft From Auto Under $5000",2014,6,"5XX BUTE ST","500 BUTE ST"," 500 BUTE ST, Vancouver, BC, Canada",49.2882522,-123.1232971,3,49.2884817142327,-123.123026919031
"7807",7918,"Theft From Auto Under $5000",2014,6,"35XX KINGSWAY AVE","3500 KINGSWAY AVE"," 3500 KINGSWAY AVE, Vancouver, BC, Canada",49.2319652,-123.0279818,3,49.2324152638386,-123.027569269497
"7808",7920,"Theft From Auto Under $5000",2014,6,"E 59TH AVE / WINDSOR ST","E 59TH AVE / WINDSOR ST"," E 59TH AVE / WINDSOR ST, Vancouver, BC, Canada",49.21652,-123.09167,3,49.2168404474533,-123.091295930475
"7809",7921,"Theft From Auto Under $5000",2014,6,"2XX CAMBIE ST","200 CAMBIE ST"," 200 CAMBIE ST, Vancouver, BC, Canada",49.2841199,-123.108671,3,49.284547800476,-123.108478041899
"7810",7922,"Theft From Auto Under $5000",2014,6,"14XX E BROADWAY AVE","1400 E BROADWAY AVE"," 1400 E BROADWAY AVE, Vancouver, BC, Canada",49.2622248,-123.0753245,3,49.2624606612481,-123.074905860883
"7811",7923,"Theft From Auto Under $5000",2014,6,"SEYMOUR ST / SMITHE ST","SEYMOUR ST / SMITHE ST"," SEYMOUR ST / SMITHE ST, Vancouver, BC, Canada",49.28259,-123.12488,3,49.2829990141246,-123.124583168805
"7812",7924,"Theft From Auto Under $5000",2014,6,"1XX ABBOTT ST","100 ABBOTT ST"," 100 ABBOTT ST, Vancouver, BC, Canada",49.2841417,-123.106039,3,49.2844193234371,-123.105637657071
