"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","full_address","lat","lon","cid","lat_offset","lon_offset"
"6347","Theft From Auto Under $5000",2011,4,"2500 E 3RD AVE","2500 E 3RD AVE , Vancouver, BC, Canada",49.2675047,-123.054497,3,49.2678395084945,-123.054230489231
"6348","Theft From Auto Under $5000",2011,4,"1000 CHILCO ST","1000 CHILCO ST , Vancouver, BC, Canada",49.2909457,-123.1418005,3,49.2913172473659,-123.141403208666
"6349","Theft From Auto Under $5000",2011,4,"1400 ROBSON ST","1400 ROBSON ST , Vancouver, BC, Canada",49.28807,-123.13081,3,49.2881952936205,-123.130664148415
"6350","Theft From Auto Under $5000",2011,4,"600 SEYMOUR ST","600 SEYMOUR ST , Vancouver, BC, Canada",49.2827385,-123.1155377,3,49.2829536732814,-123.11530680251
"6351","Theft From Auto Under $5000",2011,4,"2200 E 40TH AVE","2200 E 40TH AVE , Vancouver, BC, Canada",49.2337545,-123.0618628,3,49.2341269036799,-123.061402475828
"6352","Theft From Auto Under $5000",2011,4,"3100 E 45TH AVE","3100 E 45TH AVE , Vancouver, BC, Canada",49.2291751,-123.0405799,3,49.2293723656149,-123.040427039873
"6353","Theft From Auto Under $5000",2011,4,"CLARK DR / E BROADWAY AVE","CLARK DR / E BROADWAY AVE , Vancouver, BC, Canada",49.26237,-123.06707,3,49.2627707003793,-123.066583983813
"6354","Theft From Auto Under $5000",2011,4,"600 RICHARDS ST","600 RICHARDS ST , Vancouver, BC, Canada",49.2820977,-123.1145466,3,49.2823367483774,-123.11419330241
"6356","Theft From Auto Under $5000",2011,4,"CAMBIE ST / W PENDER ST","CAMBIE ST / W PENDER ST , Vancouver, BC, Canada",49.2808,-123.10597,3,49.2812992660179,-123.105795677919
"6357","Theft From Auto Under $5000",2011,4,"1100 MARINASIDE CRES","1100 MARINASIDE CRES , Vancouver, BC, Canada",49.2732453,-123.1189728,3,49.2735361852374,-123.118680450451
"6358","Theft From Auto Under $5000",2011,4,"500 BURRARD ST","500 BURRARD ST , Vancouver, BC, Canada",49.2864999,-123.11779,3,49.2869487746173,-123.117438904641
"6359","Theft From Auto Under $5000",2011,4,"CYPRESS ST / W 13TH AVE","CYPRESS ST / W 13TH AVE , Vancouver, BC, Canada",49.24138,-123.14889,3,49.2418041182649,-123.148420405203
"6360","Theft From Auto Under $5000",2011,4,"500 SEYMOUR ST","500 SEYMOUR ST , Vancouver, BC, Canada",49.2837796,-123.113949,3,49.2840753709506,-123.113573649813
"6361","Theft From Auto Under $5000",2011,4,"5600 COMMERCIAL ST","5600 COMMERCIAL ST , Vancouver, BC, Canada",49.233509,-123.0685751,3,49.2337086646024,-123.068196952523
"6362","Theft From Auto Under $5000",2011,4,"SEYMOUR ST / W HASTINGS ST","SEYMOUR ST / W HASTINGS ST , Vancouver, BC, Canada",49.28175,-123.10579,3,49.2821257513592,-123.105634104477
"6363","Theft From Auto Under $5000",2011,4,"600 W 20TH AVE","600 W 20TH AVE , Vancouver, BC, Canada",49.2532351,-123.1184425,3,49.2534963526076,-123.118031315336
"6364","Theft From Auto Under $5000",2011,4,"2700 WILLIAM ST","2700 WILLIAM ST , Vancouver, BC, Canada",49.2740551,-123.0491693,3,49.2744760482275,-123.049032461629
"6365","Theft From Auto Under $5000",2011,4,"2200 KAMLOOPS ST","2200 KAMLOOPS ST , Vancouver, BC, Canada",49.2646713,-123.0545951,3,49.2650985998001,-123.054266479194
"6366","Theft From Auto Under $5000",2011,4,"900 W CORDOVA ST","900 W CORDOVA ST , Vancouver, BC, Canada",49.2871601,-123.1151302,3,49.2875578893069,-123.114868107251
"6367","Theft From Auto Under $5000",2011,4,"6800 DOMAN ST","6800 DOMAN ST , Vancouver, BC, Canada",49.2221172,-123.0365212,3,49.2225317774446,-123.03635524943
"6368","Theft From Auto Under $5000",2011,4,"4200 W 29TH AVE","4200 W 29TH AVE , Vancouver, BC, Canada",49.2474218,-123.2014836,3,49.2475692704905,-123.201328675177
"6369","Theft From Auto Under $5000",2011,4,"200 POWELL ST","200 POWELL ST , Vancouver, BC, Canada",49.2830451,-123.099362,3,49.28347433638,-123.099239419461
"6370","Theft From Auto Under $5000",2011,4,"1100 E BROADWAY AVE","1100 E BROADWAY AVE , Vancouver, BC, Canada",49.2622651,-123.0811381,3,49.2627628376368,-123.080713093636
"6371","Theft From Auto Under $5000",2011,4,"500 SEYMOUR ST","500 SEYMOUR ST , Vancouver, BC, Canada",49.2837796,-123.113949,3,49.2841469038859,-123.113808035827
"6372","Theft From Auto Under $5000",2011,4,"600 RICHARDS ST","600 RICHARDS ST , Vancouver, BC, Canada",49.2820977,-123.1145466,3,49.2824300859872,-123.114274247723
"6373","Theft From Auto Under $5000",2011,4,"3300 SLOCAN ST","3300 SLOCAN ST , Vancouver, BC, Canada",49.2547223,-123.0494151,3,49.2550250128836,-123.049239753703
"6374","Theft From Auto Under $5000",2011,4,"E 12TH AVE / GUELPH ST","E 12TH AVE / GUELPH ST , Vancouver, BC, Canada",49.26143,-123.095,3,49.2618353205902,-123.094610954427
"6375","Theft From Auto Under $5000",2011,4,"1800 MAST TOWER RD","1800 MAST TOWER RD , Vancouver, BC, Canada",49.2712651,-123.1361828,3,49.2714706067042,-123.135742319096
"6376","Theft From Auto Under $5000",2011,4,"1000 W GEORGIA ST","1000 W GEORGIA ST , Vancouver, BC, Canada",49.2843551,-123.1212978,3,49.2847111695867,-123.121152685694
"6377","Theft From Auto Under $5000",2011,4,"300 RAILWAY ST","300 RAILWAY ST , Vancouver, BC, Canada",49.2842268,-123.0976581,3,49.2844863787124,-123.097538914414
"6378","Theft From Auto Under $5000",2011,4,"300 NATIONAL AVE","300 NATIONAL AVE , Vancouver, BC, Canada",49.2747551,-123.0987303,3,49.2749556096579,-123.098360792549
"6379","Theft From Auto Under $5000",2011,4,"1000 E BROADWAY AVE","1000 E BROADWAY AVE , Vancouver, BC, Canada",49.2622849,-123.0830607,3,49.2627347643361,-123.08271931901
"6380","Theft From Auto Under $5000",2011,4,"300 WETHERSFIELD DR","300 WETHERSFIELD DR , Vancouver, BC, Canada",49.2242153,-123.1136694,3,49.2243300236458,-123.113458758212
"6381","Theft From Auto Under $5000",2011,4,"300 WETHERSFIELD DR","300 WETHERSFIELD DR , Vancouver, BC, Canada",49.2242153,-123.1136694,3,49.2246038052783,-123.113246438252
"6382","Theft From Auto Under $5000",2011,4,"600 RICHARDS ST","600 RICHARDS ST , Vancouver, BC, Canada",49.2820977,-123.1145466,3,49.2824717028793,-123.114323525985
"6383","Theft From Auto Under $5000",2011,4,"700 RICHARDS ST","700 RICHARDS ST , Vancouver, BC, Canada",49.2809974,-123.1162264,3,49.2811445276166,-123.115866881762
"6384","Theft From Auto Under $5000",2011,4,"300 WETHERSFIELD DR","300 WETHERSFIELD DR , Vancouver, BC, Canada",49.2242153,-123.1136694,3,49.2244230683467,-123.113458914708
"6385","Theft From Auto Under $5000",2011,4,"PINE ST / W 14TH AVE","PINE ST / W 14TH AVE , Vancouver, BC, Canada",49.2587199,-123.11234,3,49.2590354314658,-123.112139923582
"6386","Theft From Auto Under $5000",2011,4,"3300 SLOCAN ST","3300 SLOCAN ST , Vancouver, BC, Canada",49.2547223,-123.0494151,3,49.25500516388,-123.049053338311
"6387","Theft From Auto Under $5000",2011,4,"100 E 17TH AVE","100 E 17TH AVE , Vancouver, BC, Canada",49.2555849,-123.1030438,3,49.2559955351413,-123.102775349785
"6388","Theft From Auto Under $5000",2011,4,"2700 W 30TH AVE","2700 W 30TH AVE , Vancouver, BC, Canada",49.2447097,-123.1655228,3,49.244926422515,-123.165069240267
"6389","Theft From Auto Under $5000",2011,4,"4600 JOYCE ST","4600 JOYCE ST , Vancouver, BC, Canada",49.2431388,-123.0269453,3,49.243294571068,-123.026795443488
"6390","Theft From Auto Under $5000",2011,4,"500 HORNBY ST","500 HORNBY ST , Vancouver, BC, Canada",49.2856919,-123.1168823,3,49.285906846846,-123.116448996247
"6391","Theft From Auto Under $5000",2011,4,"MAPLE ST / W BROADWAY AVE","MAPLE ST / W BROADWAY AVE , Vancouver, BC, Canada",49.2631299,-123.10986,3,49.2636294222485,-123.109365753501
"6392","Theft From Auto Under $5000",2011,4,"1000 BEACH AVE","1000 BEACH AVE , Vancouver, BC, Canada",49.27562,-123.1342,3,49.2758654491129,-123.133933660594
"6393","Theft From Auto Under $5000",2011,4,"700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871,3,49.283247230139,-123.118388466189
"6394","Theft From Auto Under $5000",2011,4,"BUTE ST / DAVIE ST","BUTE ST / DAVIE ST , Vancouver, BC, Canada",49.28139,-123.13274,3,49.2818894537387,-123.132593332939
"6395","Theft From Auto Under $5000",2011,4,"1400 E 61ST AVE","1400 E 61ST AVE , Vancouver, BC, Canada",49.2145048,-123.076865,3,49.2148577081465,-123.076722836606
"6396","Theft From Auto Under $5000",2011,4,"1000 W GEORGIA ST","1000 W GEORGIA ST , Vancouver, BC, Canada",49.2843551,-123.1212978,3,49.2845454838174,-123.121051458794
"6397","Theft From Auto Under $5000",2011,4,"1200 NICOLA ST","1200 NICOLA ST , Vancouver, BC, Canada",49.2842293,-123.137608,3,49.284706088646,-123.137356870089
"6398","Theft From Auto Under $5000",2011,4,"1600 W BROADWAY AVE","1600 W BROADWAY AVE , Vancouver, BC, Canada",49.2634951,-123.141234,3,49.2639491256166,-123.141126022465
"6399","Theft From Auto Under $5000",2011,4,"1600 NELSON ST","1600 NELSON ST , Vancouver, BC, Canada",49.2873059,-123.1357308,3,49.2876710144157,-123.13549589573
"6400","Theft From Auto Under $5000",2011,4,"1200 W 45TH AVE","1200 W 45TH AVE , Vancouver, BC, Canada",49.2303051,-123.133614,3,49.230785306861,-123.13342741449
"6401","Theft From Auto Under $5000",2011,4,"800 W BROADWAY AVE","800 W BROADWAY AVE , Vancouver, BC, Canada",49.2632051,-123.1220434,3,49.2634994096643,-123.121796297859
"6402","Theft From Auto Under $5000",2011,4,"BURRARD ST / W PENDER ST","BURRARD ST / W PENDER ST , Vancouver, BC, Canada",49.27962,-123.12829,3,49.2798692006625,-123.127797305427
"6403","Theft From Auto Under $5000",2011,4,"400 HELMCKEN ST","400 HELMCKEN ST , Vancouver, BC, Canada",49.276277,-123.1218946,3,49.2766336425235,-123.121580661388
"6404","Theft From Auto Under $5000",2011,4,"300 WETHERSFIELD DR","300 WETHERSFIELD DR , Vancouver, BC, Canada",49.2242153,-123.1136694,3,49.2244348389414,-123.113505059982
"6405","Theft From Auto Under $5000",2011,4,"700 W PENDER ST","700 W PENDER ST , Vancouver, BC, Canada",49.2848,-123.11562,3,49.2852201129549,-123.115162456553
"6406","Theft From Auto Under $5000",2011,4,"SEYMOUR ST / W GEORGIA ST","SEYMOUR ST / W GEORGIA ST , Vancouver, BC, Canada",49.28407,-123.12058,3,49.284276298334,-123.120437337866
"6407","Theft From Auto Under $5000",2011,4,"3400 KINGSWAY AVE","3400 KINGSWAY AVE , Vancouver, BC, Canada",49.2325298,-123.0330701,3,49.2329457398493,-123.032797271292
"6408","Theft From Auto Under $5000",2011,4,"1700 W 6TH AVE","1700 W 6TH AVE , Vancouver, BC, Canada",49.2661351,-123.1434834,3,49.2663110467888,-123.143046588596
"6409","Theft From Auto Under $5000",2011,4,"400 SEYMOUR ST","400 SEYMOUR ST , Vancouver, BC, Canada",49.2844743,-123.1129097,3,49.2846844794786,-123.112503050333
"6410","Theft From Auto Under $5000",2011,4,"PRIOR ST / STATION ST","PRIOR ST / STATION ST , Vancouver, BC, Canada",49.27664,-123.0924,3,49.277128165097,-123.092033548563
"6411","Theft From Auto Under $5000",2011,4,"1200 NICOLA ST","1200 NICOLA ST , Vancouver, BC, Canada",49.2842293,-123.137608,3,49.2845627070578,-123.137217362627
"6412","Theft From Auto Under $5000",2011,4,"4500 W 3RD AVE","4500 W 3RD AVE , Vancouver, BC, Canada",49.2700851,-123.2094419,3,49.2703255560831,-123.209109733598
"6413","Theft From Auto Under $5000",2011,4,"600 BURRARD ST","600 BURRARD ST , Vancouver, BC, Canada",49.2853344,-123.1194187,3,49.2856400890903,-123.119232406153
"6414","Theft From Auto Under $5000",2011,4,"QUEBEC ST / TERMINAL AVE","QUEBEC ST / TERMINAL AVE , Vancouver, BC, Canada",49.27293,-123.10091,3,49.2731248698119,-123.100473450812
"6415","Theft From Auto Under $5000",2011,4,"GRANDVIEW HWY / RENFREW ST","GRANDVIEW HWY / RENFREW ST , Vancouver, BC, Canada",49.25817,-123.03593,3,49.2586655283531,-123.035436640201
"6416","Theft From Auto Under $5000",2011,4,"800 HAMILTON ST","800 HAMILTON ST , Vancouver, BC, Canada",49.2786005,-123.1160139,3,49.2787261411483,-123.115722159199
"6417","Theft From Auto Under $5000",2011,4,"1000 W GEORGIA ST","1000 W GEORGIA ST , Vancouver, BC, Canada",49.2843551,-123.1212978,3,49.2846068171908,-123.121126554592
"6418","Theft From Auto Under $5000",2011,4,"100 E 54TH AVE","100 E 54TH AVE , Vancouver, BC, Canada",49.2209751,-123.103712,3,49.2212805847993,-123.103416623389
"6419","Theft From Auto Under $5000",2011,4,"800 UNION ST","800 UNION ST , Vancouver, BC, Canada",49.2773051,-123.08727,3,49.2776400592017,-123.086941954071
"6420","Theft From Auto Under $5000",2011,4,"500 HORNBY ST","500 HORNBY ST , Vancouver, BC, Canada",49.2856919,-123.1168823,3,49.2859319343184,-123.11676317645
"6421","Theft From Auto Under $5000",2011,4,"600 RICHARDS ST","600 RICHARDS ST , Vancouver, BC, Canada",49.2820977,-123.1145466,3,49.2823593725604,-123.114418186625
"6422","Theft From Auto Under $5000",2011,4,"3200 W 36TH AVE","3200 W 36TH AVE , Vancouver, BC, Canada",49.2393551,-123.1759721,3,49.2396920587611,-123.175591494595
"6423","Theft From Auto Under $5000",2011,4,"100 KINGSWAY AVE","100 KINGSWAY AVE , Vancouver, BC, Canada",49.2626272,-123.099487,3,49.2629067782242,-123.099005602744
"6424","Theft From Auto Under $5000",2011,4,"600 BURRARD ST","600 BURRARD ST , Vancouver, BC, Canada",49.2853344,-123.1194187,3,49.2855024764047,-123.11909978855
"6425","Theft From Auto Under $5000",2011,4,"3500 W 50TH AVE","3500 W 50TH AVE , Vancouver, BC, Canada",49.2263551,-123.1829418,3,49.2266228285745,-123.182642386059
"6426","Theft Of Auto Over $5000",2011,5,"1800 W 36TH AVE","1800 W 36TH AVE , Vancouver, BC, Canada",49.2389052,-123.1458358,4,49.2392190958412,-123.145386895144
"6427","Theft Of Auto Over $5000",2011,5,"3400 W 12TH AVE","3400 W 12TH AVE , Vancouver, BC, Canada",49.2614251,-123.1801601,4,49.2618975251117,-123.179682351441
"6428","Theft Of Auto Over $5000",2011,5,"1600 MAIN ST","1600 MAIN ST , Vancouver, BC, Canada",49.2712754,-123.1002043,4,49.2714704977325,-123.099828728103
"6429","Theft Of Auto Over $5000",2011,5,"2600 DUKE ST","2600 DUKE ST , Vancouver, BC, Canada",49.2397964,-123.0517599,4,49.2402885410983,-123.051514650121
"6430","Theft Of Auto Over $5000",2011,5,"4500 W 10TH AVE","4500 W 10TH AVE , Vancouver, BC, Canada",49.2637151,-123.2093121,4,49.2642124770921,-123.209078219556
"6431","Theft Of Auto Over $5000",2011,5,"1400 E 2ND AVE","1400 E 2ND AVE , Vancouver, BC, Canada",49.2685751,-123.0752098,4,49.2686809607505,-123.074741824762
"6432","Theft Of Auto Over $5000",2011,5,"BAYSWATER ST / W 8TH AVE","BAYSWATER ST / W 8TH AVE , Vancouver, BC, Canada",49.26762,-123.1711,4,49.2678105209838,-123.1707939347
"6434","Theft Of Auto Over $5000",2011,5,"2500 W 4TH AVE","2500 W 4TH AVE , Vancouver, BC, Canada",49.2681451,-123.1624529,4,49.2683966285518,-123.162344209085
"6435","Theft Of Auto Over $5000",2011,5,"2100 W 20TH AVE","2100 W 20TH AVE , Vancouver, BC, Canada",49.2542451,-123.1532001,4,49.2544944812149,-123.153011669506
"6436","Theft Of Auto Over $5000",2011,5,"5700 ATHLONE ST","5700 ATHLONE ST , Vancouver, BC, Canada",49.2340838,-123.1361349,4,49.2342309921162,-123.135727452169
"6437","Theft Of Auto Over $5000",2011,5,"100 E 59TH AVE","100 E 59TH AVE , Vancouver, BC, Canada",49.2166451,-123.1040638,4,49.217044162601,-123.103802099488
"6438","Theft Of Auto Over $5000",2011,6,"1900 E 47TH AVE","1900 E 47TH AVE , Vancouver, BC, Canada",49.2275351,-123.0667681,4,49.2276931218001,-123.066316864398
"6439","Theft Of Auto Over $5000",2011,6,"3600 W 16TH AVE","3600 W 16TH AVE , Vancouver, BC, Canada",49.2577251,-123.1853528,4,49.2581708931585,-123.184920950951
"6440","Theft Of Auto Over $5000",2011,6,"2700 E BROADWAY AVE","2700 E BROADWAY AVE , Vancouver, BC, Canada",49.26114,-123.04893,4,49.2614851256477,-123.048507608864
"6441","Theft Of Auto Over $5000",2011,6,"8700 HUDSON ST","8700 HUDSON ST , Vancouver, BC, Canada",49.2068486,-123.134395,4,49.207180992833,-123.134046355433
"6442","Theft Of Auto Over $5000",2011,6,"3200 W 38TH AVE","3200 W 38TH AVE , Vancouver, BC, Canada",49.2374551,-123.1759823,4,49.2377701691191,-123.175879369258
"6443","Theft Of Auto Over $5000",2011,6,"3500 W 38TH AVE","3500 W 38TH AVE , Vancouver, BC, Canada",49.2376251,-123.182132,4,49.2377787027064,-123.181758742346
"6444","Theft Of Auto Over $5000",2011,6,"DAVIE ST / THURLOW ST","DAVIE ST / THURLOW ST , Vancouver, BC, Canada",49.28164,-123.12931,4,49.2817864884481,-123.129002451755
"6445","Theft Of Auto Over $5000",2011,6,"900 CANADA PL","900 CANADA PL , Vancouver, BC, Canada",49.2872382,-123.112884,4,49.2874662201527,-123.112650215138
"6446","Theft Of Auto Over $5000",2011,6,"2700 NANAIMO ST","2700 NANAIMO ST , Vancouver, BC, Canada",49.2600034,-123.0564751,4,49.260261818181,-123.056132219726
"6447","Theft Of Auto Over $5000",2011,6,"7200 ADERA ST","7200 ADERA ST , Vancouver, BC, Canada",49.220198,-123.1435087,4,49.2206180054954,-123.14339531771
"6448","Theft Of Auto Over $5000",2011,6,"1600 GRANVILLE ST","1600 GRANVILLE ST , Vancouver, BC, Canada",49.2736433,-123.1314327,4,49.2738822849802,-123.131024246081
"6449","Theft Of Auto Over $5000",2011,6,"3100 E 63RD AVE","3100 E 63RD AVE , Vancouver, BC, Canada",49.2128651,-123.0414446,4,49.213148342948,-123.041205088602
"6450","Theft Of Auto Over $5000",2011,6,"700 E 14TH AVE","700 E 14TH AVE , Vancouver, BC, Canada",49.2577851,-123.0890098,4,49.2580336477352,-123.0885932239
"6451","Theft Of Auto Over $5000",2011,6,"7300 WEST BLVD","7300 WEST BLVD , Vancouver, BC, Canada",49.2194323,-123.1502969,4,49.2196048321574,-123.150196059728
"6452","Theft Of Auto Over $5000",2011,6,"900 MAINLAND ST","900 MAINLAND ST , Vancouver, BC, Canada",49.2774415,-123.117573,4,49.2778458732045,-123.11729758784
"6453","Theft Of Auto Over $5000",2011,6,"TOLMIE ST / W 13TH AVE","TOLMIE ST / W 13TH AVE , Vancouver, BC, Canada",49.26668,-123.21202,4,49.2669636730571,-123.211869028988
"6454","Theft Of Auto Over $5000",2011,6,"3100 SLOCAN ST","3100 SLOCAN ST , Vancouver, BC, Canada",49.256325,-123.0494151,4,49.2567546078218,-123.049083623773
"6455","Theft Of Auto Over $5000",2011,6,"2700 E GEORGIA ST","2700 E GEORGIA ST , Vancouver, BC, Canada",49.2781751,-123.0490798,4,49.2783157222116,-123.04888525319
"6456","Theft Of Auto Over $5000",2011,6,"7400 ONTARIO ST","7400 ONTARIO ST , Vancouver, BC, Canada",49.217648,-123.1060205,4,49.2178539913116,-123.105899001482
"6457","Theft Of Auto Over $5000",2011,6,"700 PACIFIC BLVD","700 PACIFIC BLVD , Vancouver, BC, Canada",49.2767277,-123.108784,4,49.2771219317732,-123.108493907011
"6458","Theft Of Auto Over $5000",2011,6,"1700 TRAFALGAR ST","1700 TRAFALGAR ST , Vancouver, BC, Canada",49.2708388,-123.1641461,4,49.2711437124687,-123.163949733998
"6459","Theft Of Auto Over $5000",2011,6,"600 W 31ST AVE","600 W 31ST AVE , Vancouver, BC, Canada",49.2430553,-123.1183919,4,49.24355445289,-123.118016729957
"6460","Theft Of Auto Over $5000",2011,6,"900 CANADA PL","900 CANADA PL , Vancouver, BC, Canada",49.2872382,-123.112884,4,49.2874281088177,-123.112758197676
"6461","Theft Of Auto Over $5000",2011,6,"500 BURRARD ST","500 BURRARD ST , Vancouver, BC, Canada",49.2864999,-123.11779,4,49.2869355573308,-123.117654423152
"6462","Theft Of Auto Over $5000",2011,6,"LAUREL ST / W KING EDWARD AVE","LAUREL ST / W KING EDWARD AVE , Vancouver, BC, Canada",49.2513999,-123.15292,4,49.2516712939318,-123.152514718305
"6463","Theft Of Auto Over $5000",2011,6,"200 ABBOTT ST","200 ABBOTT ST , Vancouver, BC, Canada",49.2836689,-123.1062434,4,49.2837852092467,-123.105821327557
"6464","Theft Of Auto Over $5000",2011,6,"CLARK DR / E 3RD AVE","CLARK DR / E 3RD AVE , Vancouver, BC, Canada",49.28288,-123.07709,4,49.2832772904996,-123.076785789784
"6465","Theft Of Auto Over $5000",2011,6,"1100 W 37TH AVE","1100 W 37TH AVE , Vancouver, BC, Canada",49.2376552,-123.1304355,4,49.238040946903,-123.130305077894
"6466","Theft Of Auto Over $5000",2011,6,"1100 W 37TH AVE","1100 W 37TH AVE , Vancouver, BC, Canada",49.2376552,-123.1304355,4,49.2380580134835,-123.12999621877
"6467","Theft Of Auto Over $5000",2011,6,"1800 COLLINGWOOD ST","1800 COLLINGWOOD ST , Vancouver, BC, Canada",49.270188,-123.1814751,4,49.2705797461199,-123.18112212195
"6468","Theft Of Auto Over $5000",2011,6,"1800 E 47TH AVE","1800 E 47TH AVE , Vancouver, BC, Canada",49.2275651,-123.0681114,4,49.2280630422386,-123.067839949068
"6469","Theft Of Auto Over $5000",2011,6,"1100 E 11TH AVE","1100 E 11TH AVE , Vancouver, BC, Canada",49.2604351,-123.0811885,4,49.2609294330557,-123.080845471278
